 sp|O14793|GDF8_HUMAN Growth/differentiation factor 8 OS=Homo sapiens OX=9606 GN=MSTN PE=1 SV=1      
        1484
    0.0000E+00    0.0000E+00    0.8021E+00    0.0000E+00    0.0000E+00    0.5348E+00    0.5348E+00    0.0000E+00    0.2674E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.2674E+00
    0.0000E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.5348E+00    0.5348E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.8021E+00    0.8021E+00    0.5348E+00
    0.0000E+00    0.2674E+00    0.2674E+00    0.5348E+00    0.5348E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.8021E+00
    0.1070E+01    0.2674E+00    0.5348E+00    0.8021E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.8021E+00    0.0000E+00    0.8021E+00
    0.2674E+00    0.0000E+00    0.5348E+00    0.2674E+00    0.5348E+00    0.2674E+00    0.2674E+00    0.5348E+00    0.0000E+00    0.2674E+00
    0.2674E+00    0.5348E+00    0.8021E+00    0.8021E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.8021E+00    0.5348E+00    0.2674E+00
    0.2674E+00    0.5348E+00    0.2674E+00    0.8021E+00    0.1070E+01    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00
    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.5348E+00
    0.0000E+00    0.2674E+00    0.2674E+00    0.5348E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.5348E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.2674E+00
    0.2674E+00    0.0000E+00    0.8021E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00
    0.2674E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.8021E+00    0.2674E+00    0.2674E+00    0.1070E+01    0.5348E+00
    0.2674E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.8021E+00    0.5348E+00    0.0000E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.8021E+00    0.8021E+00    0.8021E+00
    0.0000E+00    0.5348E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.5348E+00
    0.0000E+00    0.5348E+00    0.5348E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.5348E+00
    0.0000E+00    0.0000E+00    0.2674E+00    0.5348E+00    0.2674E+00    0.5348E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.8021E+00
    0.2674E+00    0.0000E+00    0.5348E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.8021E+00    0.5348E+00
    0.0000E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.8021E+00    0.8021E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.2674E+00    0.8021E+00    0.2674E+00    0.5348E+00    0.2674E+00    0.2674E+00    0.5348E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.8021E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.5348E+00    0.8021E+00    0.2674E+00    0.0000E+00
    0.2674E+00    0.0000E+00    0.1070E+01    0.5348E+00    0.5348E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.8021E+00    0.2674E+00
    0.0000E+00    0.0000E+00    0.0000E+00    0.5348E+00    0.0000E+00    0.0000E+00    0.5348E+00    0.5348E+00    0.0000E+00    0.2674E+00
    0.0000E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.5348E+00    0.0000E+00    0.2674E+00
    0.0000E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00
    0.0000E+00    0.2674E+00    0.2674E+00    0.0000E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.2674E+00    0.5348E+00
    0.0000E+00    0.2674E+00    0.5348E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.2674E+00    0.0000E+00    0.0000E+00    0.0000E+00
   -0.2333E-01    0.1129E+00    0.7053E-01    0.1780E-01   -0.5622E-02    0.7335E-02    0.4354E-02    0.5774E-01    0.1267E+00    0.2143E-01
    0.1219E+00    0.1992E-01   -0.2954E-01    0.6647E-01    0.1630E-01    0.1152E-01    0.3207E-01    0.3911E-01   -0.3311E-01    0.3455E-01
   -0.3822E-01   -0.3785E-01   -0.2288E-01    0.2477E-01    0.2156E-01    0.1823E-01    0.1164E+00   -0.2306E-01    0.1757E+00   -0.6360E-01
   -0.6536E-01    0.4633E-01    0.2245E-01    0.5594E-01    0.4076E-01   -0.6249E-02   -0.5047E-01   -0.3309E-01    0.4551E-01   -0.4209E-02
    0.2475E-01   -0.5477E-01   -0.5264E-01    0.6773E-01   -0.8028E-02   -0.3352E-01    0.7868E-02   -0.1005E-01   -0.1487E-02    0.1176E-01
   -0.5706E-01   -0.5730E-01    0.3268E-01   -0.2024E-01    0.2190E-01   -0.5555E-01    0.8964E-02   -0.5181E-01    0.8968E-01   -0.5002E-01
    0.2198E-01    0.3803E-01   -0.3329E-01    0.1268E-01    0.2178E-01    0.2960E-02   -0.3126E-01   -0.2575E-01    0.2756E-01    0.1225E-01
    0.4196E-01    0.2100E-01    0.7174E-01   -0.4615E-02   -0.1600E-01   -0.2502E-01    0.1195E-01    0.8502E-01    0.6403E-01    0.4364E-01
    0.3559E-01   -0.1911E-01   -0.2331E-01   -0.1401E-01    0.1627E-01   -0.7901E-01   -0.5562E-01    0.6315E-01    0.6000E-01    0.6886E-01
   -0.4512E-01    0.8779E-01    0.4696E-01   -0.5150E-02   -0.2738E-01   -0.1450E-01   -0.1797E-01    0.3350E-01    0.1001E+00   -0.3295E-02
    0.9430E-01   -0.6107E-02   -0.5434E-01    0.3910E-01   -0.1083E-01   -0.1632E-01    0.2985E-02    0.9749E-02   -0.6018E-01    0.6526E-02
   -0.6493E-01   -0.6390E-01   -0.5028E-01   -0.4253E-02   -0.7177E-02   -0.1072E-01    0.8526E-01   -0.5076E-01    0.1434E+00   -0.8966E-01
   -0.6244E-01    0.4187E-01    0.1966E-01    0.5079E-01    0.3694E-01   -0.6969E-02   -0.4839E-01   -0.3239E-01    0.4089E-01   -0.5712E-02
    0.2127E-01   -0.5320E-01   -0.5119E-01    0.6105E-01   -0.9824E-02   -0.3384E-01    0.4563E-02   -0.1215E-01   -0.4151E-02    0.8341E-02
   -0.5608E-01   -0.5613E-01    0.2761E-01   -0.2176E-01    0.1753E-01   -0.5477E-01    0.5539E-02   -0.5125E-01    0.8091E-01   -0.4934E-01
    0.1610E-03    0.2015E-01   -0.6870E-01   -0.1096E-01   -0.5158E-03   -0.2420E-01   -0.6618E-01   -0.5766E-01    0.8340E-02   -0.1024E-01
    0.2641E-01    0.8221E-04    0.6287E-01   -0.3205E-01   -0.4719E-01   -0.5855E-01   -0.1139E-01    0.8062E-01    0.5488E-01    0.2927E-01
    0.2091E-01   -0.4778E-01   -0.5366E-01   -0.4290E-01   -0.5246E-02   -0.1248E+00   -0.9511E-01    0.5351E-01    0.4952E-01    0.6075E-01
    0.1044E+01    0.9140E+00    0.9542E+00    0.1007E+01    0.1029E+01    0.1014E+01    0.1019E+01    0.9685E+00    0.9020E+00    0.1006E+01
    0.9097E+00    0.1010E+01    0.1055E+01    0.9639E+00    0.1013E+01    0.1019E+01    0.9998E+00    0.9957E+00    0.1065E+01    0.9979E+00
    0.1071E+01    0.1070E+01    0.1055E+01    0.1010E+01    0.1011E+01    0.1016E+01    0.9234E+00    0.1057E+01    0.8664E+00    0.1098E+01
    0.1062E+01    0.9592E+00    0.9807E+00    0.9504E+00    0.9575E+00    0.1001E+01    0.1043E+01    0.1027E+01    0.9559E+00    0.1003E+01
    0.9784E+00    0.1052E+01    0.1048E+01    0.9373E+00    0.1009E+01    0.1032E+01    0.9935E+00    0.1011E+01    0.1005E+01    0.9924E+00
    0.1057E+01    0.1058E+01    0.9737E+00    0.1025E+01    0.9860E+00    0.1059E+01    0.1001E+01    0.1059E+01    0.9287E+00    0.1058E+01
    0.9989E+00    0.9811E+00    0.1067E+01    0.1012E+01    0.1001E+01    0.1027E+01    0.1067E+01    0.1053E+01    0.9854E+00    0.1004E+01
    0.9655E+00    0.9944E+00    0.9319E+00    0.1024E+01    0.1038E+01    0.1052E+01    0.1003E+01    0.9111E+00    0.9341E+00    0.9616E+00
    0.9634E+00    0.1035E+01    0.1041E+01    0.1029E+01    0.9933E+00    0.1115E+01    0.1088E+01    0.9416E+00    0.9476E+00    0.9378E+00
    0.3413E+02    0.3280E+02    0.3307E+02    0.2246E+02    0.2620E+02    0.1791E+02    0.5333E+00    0.2400E+01    0.2667E+00    0.2107E+02
    0.3013E+02    0.2160E+02    0.4587E+02    0.5467E+02    0.4693E+02    0.7013E+02    0.8027E+02    0.7520E+02    0.9893E+02    0.1000E+03
    0.9973E+02    0.3813E+02    0.3680E+02    0.2507E+02    0.2406E+02    0.1952E+02    0.2139E+02    0.1867E+01    0.5333E+00    0.2667E+00
    0.2880E+02    0.1707E+02    0.2987E+02    0.5360E+02    0.4347E+02    0.5067E+02    0.7653E+02    0.6560E+02    0.7867E+02    0.1000E+03
    0.9840E+02    0.9893E+02    0.3653E+02    0.2773E+02    0.3573E+02    0.1578E+02    0.2995E+02    0.2032E+02    0.2667E+00    0.4800E+01
    0.5333E+00    0.2320E+02    0.3040E+02    0.2213E+02    0.4693E+02    0.5360E+02    0.4747E+02    0.7627E+02    0.7787E+02    0.7093E+02
    0.9973E+02    0.1000E+03    0.9893E+02    0.2800E+02    0.4693E+02    0.2507E+02    0.2594E+02    0.1390E+02    0.2701E+02    0.4800E+01
    0.5333E+00    0.2667E+00    0.2800E+02    0.2027E+02    0.2987E+02    0.5200E+02    0.4613E+02    0.5067E+02    0.7280E+02    0.7253E+02
    0.7867E+02    0.1000E+03    0.9973E+02    0.9893E+02    0.1227E+02    0.7493E+02    0.1280E+02    0.2032E+02    0.2674E+01    0.1925E+02
    0.8000E+00    0.2667E+00    0.5867E+01    0.2080E+02    0.2507E+02    0.2533E+02    0.4747E+02    0.5093E+02    0.4373E+02    0.7067E+02
    0.7680E+02    0.6907E+02    0.9893E+02    0.1000E+03    0.9867E+02    0.4000E+02    0.3147E+02    0.2853E+02    0.2433E+02    0.2299E+02
    0.1684E+02    0.2667E+00    0.1867E+01    0.5067E+01    0.1973E+02    0.3067E+02    0.2720E+02    0.4640E+02    0.4960E+02    0.5360E+02
    0.7093E+02    0.7733E+02    0.7360E+02    0.9893E+02    0.9973E+02    0.1000E+03    0.4027E+02    0.3413E+02    0.2560E+02    0.3075E+02
    0.1898E+02    0.1791E+02    0.1067E+01    0.5333E+00    0.2667E+00    0.2320E+02    0.2107E+02    0.3040E+02    0.5173E+02    0.4587E+02
    0.5093E+02    0.7733E+02    0.7013E+02    0.8027E+02    0.9973E+02    0.9893E+02    0.1000E+03    0.3173E+02    0.2907E+02    0.3920E+02
    0.1872E+02    0.2834E+02    0.1952E+02    0.5333E+00    0.8000E+00    0.2667E+00    0.2533E+02    0.2373E+02    0.2320E+02    0.5307E+02
    0.4747E+02    0.4720E+02    0.7467E+02    0.7387E+02    0.7600E+02    0.9947E+02    0.1000E+03    0.9840E+02    0.1520E+02    0.7120E+02
    0.1360E+02    0.2219E+02    0.3209E+01    0.2032E+02    0.4800E+01    0.2667E+00    0.2400E+01    0.2720E+02    0.2293E+02    0.2960E+02
    0.5467E+02    0.4720E+02    0.5067E+02    0.7840E+02    0.7227E+02    0.7813E+02    0.1000E+03    0.9973E+02    0.9893E+02    0.3173E+02
    0.5813E+02    0.1013E+02    0.3824E+02    0.5615E+01    0.1203E+02    0.8000E+00    0.2667E+00    0.2400E+01    0.3013E+02    0.2160E+02
    0.2667E+02    0.5307E+02    0.4693E+02    0.4853E+02    0.7787E+02    0.7307E+02    0.7227E+02    0.9973E+02    0.1000E+03    0.9867E+02
    0.2293E+02    0.2960E+02    0.4747E+02    0.1390E+02    0.2460E+02    0.2701E+02    0.5333E+00    0.2400E+01    0.2667E+00    0.1973E+02
    0.2693E+02    0.2400E+02    0.4747E+02    0.4853E+02    0.5227E+02    0.7093E+02    0.7280E+02    0.7787E+02    0.9893E+02    0.1000E+03
    0.9973E+02    0.2827E+02    0.2427E+02    0.4747E+02    0.1497E+02    0.2727E+02    0.2433E+02    0.5333E+00    0.8000E+00    0.2667E+00
    0.2347E+02    0.2720E+02    0.2400E+02    0.4853E+02    0.4747E+02    0.5227E+02    0.7120E+02    0.7387E+02    0.7787E+02    0.9893E+02
    0.1000E+03    0.9973E+02    0.3573E+02    0.4080E+02    0.2347E+02    0.3128E+02    0.1898E+02    0.1551E+02    0.5333E+00    0.1867E+01
    0.2667E+00    0.2213E+02    0.3013E+02    0.2133E+02    0.4747E+02    0.5360E+02    0.4640E+02    0.7093E+02    0.8000E+02    0.6747E+02
    0.9893E+02    0.1000E+03    0.9787E+02    0.3387E+02    0.4240E+02    0.2373E+02    0.2968E+02    0.1551E+02    0.1952E+02    0.5333E+00
    0.2133E+01    0.2667E+00    0.1947E+02    0.2640E+02    0.2400E+02    0.4880E+02    0.4933E+02    0.4960E+02    0.7173E+02    0.7387E+02
    0.7733E+02    0.1000E+03    0.9893E+02    0.9973E+02    0.4320E+02    0.3840E+02    0.1840E+02    0.3396E+02    0.1631E+02    0.1471E+02
    0.8000E+00    0.2667E+00    0.1067E+01    0.2507E+02    0.2720E+02    0.2027E+02    0.5040E+02    0.5013E+02    0.4560E+02    0.7547E+02
    0.7440E+02    0.7200E+02    0.9893E+02    0.1000E+03    0.9973E+02    0.3760E+02    0.4187E+02    0.2053E+02    0.3342E+02    0.1390E+02
    0.1872E+02    0.2667E+00    0.1067E+01    0.8000E+00    0.2667E+02    0.2400E+02    0.1787E+02    0.5067E+02    0.5120E+02    0.4213E+02
    0.7707E+02    0.7333E+02    0.6773E+02    0.9973E+02    0.1000E+03    0.9707E+02    0.4213E+02    0.4533E+02    0.1253E+02    0.3930E+02
    0.1283E+02    0.8289E+01    0.5333E+00    0.1067E+01    0.2667E+00    0.2507E+02    0.2373E+02    0.3227E+02    0.4960E+02    0.4693E+02
    0.5840E+02    0.7387E+02    0.7200E+02    0.8587E+02    0.1000E+03    0.9867E+02    0.9973E+02    0.4373E+02    0.4133E+02    0.1493E+02
    0.3824E+02    0.1390E+02    0.1096E+02    0.5333E+00    0.2133E+01    0.2667E+00    0.2613E+02    0.2533E+02    0.1760E+02    0.5013E+02
    0.4853E+02    0.4693E+02    0.7467E+02    0.7413E+02    0.7493E+02    0.1000E+03    0.9867E+02    0.9973E+02    0.1973E+02    0.5360E+02
    0.2667E+02    0.2433E+02    0.9091E+01    0.2781E+02    0.2667E+00    0.5333E+00    0.1867E+01    0.2507E+02    0.2293E+02    0.2667E+02
    0.4933E+02    0.5013E+02    0.4987E+02    0.8053E+02    0.7173E+02    0.7413E+02    0.9893E+02    0.1000E+03    0.9973E+02    0.3253E+02
    0.3627E+02    0.3120E+02    0.2540E+02    0.2005E+02    0.2059E+02    0.2667E+00    0.5333E+00    0.1067E+01    0.2773E+02    0.2293E+02
    0.2320E+02    0.5227E+02    0.4773E+02    0.4560E+02    0.7867E+02    0.7653E+02    0.7120E+02    0.1000E+03    0.9760E+02    0.9973E+02
    0.2667E+02    0.5493E+02    0.1840E+02    0.2834E+02    0.8556E+01    0.1979E+02    0.2667E+00    0.1067E+01    0.1867E+01    0.2213E+02
    0.2507E+02    0.3040E+02    0.4667E+02    0.5253E+02    0.4907E+02    0.7360E+02    0.7413E+02    0.7520E+02    0.1000E+03    0.9947E+02
    0.9973E+02    0.1413E+02    0.4453E+02    0.4133E+02    0.1337E+02    0.1070E+02    0.3743E+02    0.1867E+01    0.2667E+00    0.5333E+00
    0.3680E+02    0.2160E+02    0.2293E+02    0.6720E+02    0.4933E+02    0.4560E+02    0.8240E+02    0.7093E+02    0.7120E+02    0.9973E+02
    0.1000E+03    0.9867E+02    0.1653E+02    0.4987E+02    0.3360E+02    0.1818E+02    0.9893E+01    0.3610E+02    0.2667E+00    0.1067E+01
    0.5333E+00    0.3440E+02    0.2453E+02    0.2187E+02    0.6427E+02    0.4880E+02    0.4747E+02    0.8347E+02    0.6907E+02    0.7413E+02
    0.9973E+02    0.1000E+03    0.9893E+02    0.2267E+02    0.3973E+02    0.3760E+02    0.1818E+02    0.1658E+02    0.3316E+02    0.2400E+01
    0.2667E+00    0.1067E+01    0.2613E+02    0.2587E+02    0.2267E+02    0.4960E+02    0.4800E+02    0.5040E+02    0.7333E+02    0.7493E+02
    0.7200E+02    0.9893E+02    0.1000E+03    0.9947E+02    0.1415E+03    0.1341E+03    0.1302E+03    0.1374E+03    0.1338E+03    0.1411E+03
    0.1383E+03    0.1279E+03    0.1271E+03    0.1379E+03    0.1237E+03    0.1352E+03    0.1387E+03    0.1304E+03    0.1360E+03    0.1359E+03
    0.1333E+03    0.1306E+03    0.1339E+03    0.1338E+03    0.1313E+03    0.1364E+03    0.1362E+03    0.1266E+03    0.1308E+03    0.1349E+03
    0.1275E+03    0.1350E+03    0.1148E+03    0.1349E+03    0.1000E-03    0.9335E-04    0.1667E-03    0.1534E-03    0.9335E-04    0.1400E-03
    0.4001E-04    0.1734E-03    0.1867E-03    0.2200E-03    0.6001E-04    0.1067E-03    0.1600E-03    0.1200E-03    0.1200E-03    0.1400E-03
    0.1534E-03    0.1467E-03    0.4001E-04    0.8668E-04    0.3539E-01    0.3353E-01    0.3256E-01    0.3436E-01    0.3346E-01    0.3527E-01
    0.3459E-01    0.3198E-01    0.3178E-01    0.3447E-01    0.3094E-01    0.3380E-01    0.3469E-01    0.3261E-01    0.3401E-01    0.3399E-01
    0.3333E-01    0.3266E-01    0.3348E-01    0.3346E-01    0.3283E-01    0.3410E-01    0.3405E-01    0.3166E-01    0.3270E-01    0.3372E-01
    0.3188E-01    0.3376E-01    0.2870E-01    0.3372E-01    0.8393E+02    0.7991E+02    0.8345E+02    0.8284E+02    0.8497E+02    0.8677E+02
    0.8714E+02    0.8364E+02    0.8534E+02    0.8590E+02    0.8585E+02    0.8346E+02    0.8644E+02    0.8666E+02    0.8465E+02    0.8706E+02
    0.8358E+02    0.8467E+02    0.8839E+02    0.8734E+02    0.8765E+02    0.8503E+02    0.8257E+02    0.8587E+02    0.8344E+02    0.8800E+02
    0.8147E+02    0.8198E+02    0.7713E+02    0.8240E+02    0.1570E-03    0.1884E-03    0.1675E-03    0.2617E-03    0.1465E-03    0.1884E-03
    0.2408E-03    0.2198E-03    0.6281E-04    0.2722E-03    0.3454E-03    0.2931E-03    0.9421E-04    0.1465E-03    0.2512E-03    0.2198E-03
    0.2408E-03    0.6281E-04    0.1361E-03    0.2303E-03    0.3295E-01    0.3137E-01    0.3276E-01    0.3252E-01    0.3336E-01    0.3406E-01
    0.3421E-01    0.3283E-01    0.3350E-01    0.3372E-01    0.3370E-01    0.3276E-01    0.3393E-01    0.3402E-01    0.3323E-01    0.3417E-01
    0.3281E-01    0.3324E-01    0.3470E-01    0.3428E-01    0.3441E-01    0.3338E-01    0.3241E-01    0.3371E-01    0.3275E-01    0.3454E-01
    0.3198E-01    0.3218E-01    0.3028E-01    0.3234E-01    0.1221E-01    0.1465E-01    0.1302E-01    0.2035E-01    0.1139E-01    0.1465E-01
    0.1872E-01    0.1709E-01    0.4883E-02    0.2116E-01    0.2686E-01    0.2279E-01    0.7324E-02    0.1139E-01    0.1953E-01    0.1709E-01
    0.1872E-01    0.4883E-02    0.1058E-01    0.1790E-01    0.2418E-01    0.2169E-01    0.2250E-01    0.2261E-01    0.2289E-01    0.2327E-01
    0.2385E-01    0.2313E-01    0.2154E-01    0.2316E-01    0.2183E-01    0.2372E-01    0.2402E-01    0.2205E-01    0.2336E-01    0.2370E-01
    0.2299E-01    0.2298E-01    0.2366E-01    0.2288E-01    0.2435E-01    0.2448E-01    0.2341E-01    0.2348E-01    0.2300E-01    0.2408E-01
    0.2244E-01    0.2418E-01    0.2081E-01    0.2459E-01    0.3875E-01    0.4650E-01    0.4133E-01    0.6458E-01    0.3617E-01    0.4650E-01
    0.5942E-01    0.5425E-01    0.1550E-01    0.6716E-01    0.8525E-01    0.7233E-01    0.2325E-01    0.3617E-01    0.6200E-01    0.5425E-01
    0.5942E-01    0.1550E-01    0.3358E-01    0.5683E-01   -0.1130E-02   -0.3224E-02    0.5471E-02    0.2491E-02    0.3416E-02    0.9542E-03
    0.8624E-03    0.2728E-02   -0.2723E-03    0.2201E-02    0.3553E-03   -0.2625E-03    0.2109E-03   -0.2949E-02    0.2797E-02   -0.1946E-02
    0.6137E-02    0.2066E-02    0.1038E-02    0.1710E-03    0.5904E-02    0.7386E-03    0.9649E-03   -0.2500E-02   -0.1431E-02   -0.2298E-02
    0.3219E-02    0.3371E-02    0.7893E-03   -0.8173E-03    0.5581E-03   -0.1800E-02    0.1553E-02    0.5178E-03    0.1894E-02   -0.8684E-03
   -0.1604E-02    0.8355E-03    0.1674E-02   -0.3514E-03   -0.1851E-02   -0.2727E-02   -0.1833E-02   -0.2847E-02   -0.1108E-02    0.1468E-02
    0.1200E-02   -0.1229E-02    0.1044E-02    0.7923E-03    0.8831E-03   -0.3276E-02    0.5640E-02    0.2753E-03   -0.1117E-02   -0.2418E-02
    0.8510E-02    0.4128E-02   -0.3081E-02   -0.2644E-02
